onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
118.1380000000	n/a	n/a	STATUS	n/a	n/a	S111
123.5140000000	n/a	n/a	STATUS	n/a	n/a	S111
129.0300000000	n/a	n/a	STATUS	n/a	n/a	S111
154.4560000000	n/a	n/a	STATUS	n/a	n/a	S111
159.6920000000	n/a	n/a	STATUS	n/a	n/a	S111
166.2200000000	n/a	n/a	STATUS	n/a	n/a	S111
242.9120000000	n/a	n/a	STATUS	n/a	n/a	S111
248.1920000000	n/a	n/a	STATUS	n/a	n/a	S111
253.9000000000	n/a	n/a	STATUS	n/a	n/a	S111
259.8080000000	n/a	n/a	STATUS	n/a	n/a	S111
265.7920000000	n/a	n/a	STATUS	n/a	n/a	S111
271.5800000000	n/a	n/a	STATUS	n/a	n/a	S111
276.9120000000	n/a	n/a	STATUS	n/a	n/a	S111
282.2640000000	n/a	n/a	STATUS	n/a	n/a	S111
288.1040000000	n/a	n/a	STATUS	n/a	n/a	S111
325.2540000000	n/a	n/a	STATUS	n/a	n/a	S111
330.8740000000	n/a	n/a	STATUS	n/a	n/a	S111
335.8220000000	n/a	n/a	STATUS	n/a	n/a	S111
341.1300000000	n/a	n/a	STATUS	n/a	n/a	S111
346.3700000000	n/a	n/a	STATUS	n/a	n/a	S111
351.8420000000	n/a	n/a	STATUS	n/a	n/a	S111
357.3100000000	n/a	n/a	STATUS	n/a	n/a	S111
362.3380000000	n/a	n/a	STATUS	n/a	n/a	S111
367.7380000000	n/a	n/a	STATUS	n/a	n/a	S111
372.8940000000	n/a	n/a	STATUS	n/a	n/a	S111
378.3780000000	n/a	n/a	STATUS	n/a	n/a	S111
383.8620000000	n/a	n/a	STATUS	n/a	n/a	S111
438.8520000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
439.6260000000	n/a	n/a	Left Button	n/a	n/a	S 10
439.6780000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
440.3180000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
441.9200000000	n/a	n/a	FB type: NULL BAR (lose)	n/a	n/a	S102
444.0380000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
444.7180000000	n/a	n/a	Right Button	n/a	n/a	S 20
444.7680000000	n/a	n/a	Response Accurate	n/a	n/a	S201
445.5900000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
447.4080000000	n/a	n/a	FB type: NULL BAR (lose)	n/a	n/a	S102
449.7260000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
450.4100000000	n/a	n/a	Left Button	n/a	n/a	S 10
450.4600000000	n/a	n/a	Response Accurate	n/a	n/a	S201
451.3280000000	n/a	n/a	FB cue: Point Win	n/a	n/a	S 51
453.2120000000	n/a	n/a	FB type: POINT (win)	n/a	n/a	S101
455.0800000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
455.6620000000	n/a	n/a	Left Button	n/a	n/a	S 10
455.7120000000	n/a	n/a	Response Accurate	n/a	n/a	S201
456.4640000000	n/a	n/a	FB cue: Point Win	n/a	n/a	S 51
458.2320000000	n/a	n/a	FB type: POINT (win)	n/a	n/a	S101
460.5000000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
461.0460000000	n/a	n/a	Right Button	n/a	n/a	S 20
461.0960000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
