onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
98.8160000000	n/a	n/a	STATUS	n/a	n/a	S111
104.0800000000	n/a	n/a	STATUS	n/a	n/a	S111
109.2240000000	n/a	n/a	STATUS	n/a	n/a	S111
139.8420000000	n/a	n/a	STATUS	n/a	n/a	S111
144.9220000000	n/a	n/a	STATUS	n/a	n/a	S111
150.6700000000	n/a	n/a	STATUS	n/a	n/a	S111
231.1140000000	n/a	n/a	STATUS	n/a	n/a	S111
236.8780000000	n/a	n/a	STATUS	n/a	n/a	S111
241.8980000000	n/a	n/a	STATUS	n/a	n/a	S111
247.2900000000	n/a	n/a	STATUS	n/a	n/a	S111
252.8060000000	n/a	n/a	STATUS	n/a	n/a	S111
258.2060000000	n/a	n/a	STATUS	n/a	n/a	S111
264.0100000000	n/a	n/a	STATUS	n/a	n/a	S111
269.0220000000	n/a	n/a	STATUS	n/a	n/a	S111
274.1820000000	n/a	n/a	STATUS	n/a	n/a	S111
309.8540000000	n/a	n/a	STATUS	n/a	n/a	S111
314.6260000000	n/a	n/a	STATUS	n/a	n/a	S111
319.1420000000	n/a	n/a	STATUS	n/a	n/a	S111
324.3100000000	n/a	n/a	STATUS	n/a	n/a	S111
329.3620000000	n/a	n/a	STATUS	n/a	n/a	S111
334.3520000000	n/a	n/a	STATUS	n/a	n/a	S111
339.3760000000	n/a	n/a	STATUS	n/a	n/a	S111
344.6400000000	n/a	n/a	STATUS	n/a	n/a	S111
349.9280000000	n/a	n/a	STATUS	n/a	n/a	S111
355.1560000000	n/a	n/a	STATUS	n/a	n/a	S111
360.2800000000	n/a	n/a	STATUS	n/a	n/a	S111
365.6560000000	n/a	n/a	STATUS	n/a	n/a	S111
468.0000000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
468.4800000000	n/a	n/a	Left Button	n/a	n/a	S 10
468.5300000000	n/a	n/a	Response Accurate	n/a	n/a	S201
469.3180000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
471.0860000000	n/a	n/a	FB type: POINT (lose)	n/a	n/a	S104
472.9380000000	n/a	n/a	CUE: C - win picture	n/a	n/a	S  3
473.8120000000	n/a	n/a	Left Button	n/a	n/a	S 10
473.8620000000	n/a	n/a	Response Accurate	n/a	n/a	S201
474.7560000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
476.6580000000	n/a	n/a	FB type: CHAIR (lose)	n/a	n/a	S106
478.7080000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
479.3160000000	n/a	n/a	Right Button	n/a	n/a	S 20
479.3660000000	n/a	n/a	Response Accurate	n/a	n/a	S201
480.2440000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
482.1280000000	n/a	n/a	FB type: NULL BAR (lose)	n/a	n/a	S102
484.5460000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
485.2720000000	n/a	n/a	Left Button	n/a	n/a	S 10
485.3220000000	n/a	n/a	Response Accurate	n/a	n/a	S201
486.1980000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
488.0820000000	n/a	n/a	FB type: POINT (lose)	n/a	n/a	S104
490.5680000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
491.2280000000	n/a	n/a	Right Button	n/a	n/a	S 20
491.2780000000	n/a	n/a	Response Accurate	n/a	n/a	S201
491.9680000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
493.6700000000	n/a	n/a	FB type: NEG PIC (lose)	n/a	n/a	S108
495.9060000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
496.6080000000	n/a	n/a	Right Button	n/a	n/a	S 20
496.6580000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
497.7240000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
499.7920000000	n/a	n/a	FB type: POINT (lose)	n/a	n/a	S104
501.9760000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
502.6720000000	n/a	n/a	Right Button	n/a	n/a	S 20
502.7220000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
503.4440000000	n/a	n/a	FB cue: Pic Win	n/a	n/a	S 53
505.1800000000	n/a	n/a	FB type: CHAIR (win)	n/a	n/a	S107
507.5820000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
508.3240000000	n/a	n/a	Right Button	n/a	n/a	S 20
508.3740000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
509.1160000000	n/a	n/a	FB cue: Pic Win	n/a	n/a	S 53
510.8660000000	n/a	n/a	FB type: CHAIR (win)	n/a	n/a	S107
513.1520000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
513.9920000000	n/a	n/a	Left Button	n/a	n/a	S 10
514.0420000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
514.9700000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
516.9040000000	n/a	n/a	FB type: NULL BAR (lose)	n/a	n/a	S102
519.4240000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
520.4180000000	n/a	n/a	Right Button	n/a	n/a	S 20
520.4700000000	n/a	n/a	Response Accurate	n/a	n/a	S201
521.0920000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
522.7100000000	n/a	n/a	FB type: NEG PIC (lose)	n/a	n/a	S108
525.1120000000	n/a	n/a	CUE: C - win picture	n/a	n/a	S  3
526.0780000000	n/a	n/a	Left Button	n/a	n/a	S 10
526.1300000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
527.1800000000	n/a	n/a	FB cue: Pic Win	n/a	n/a	S 53
529.2300000000	n/a	n/a	FB type: PUPPY (win)	n/a	n/a	S105
531.3660000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
532.5300000000	n/a	n/a	Left Button	n/a	n/a	S 10
532.5800000000	n/a	n/a	Response Accurate	n/a	n/a	S201
533.4500000000	n/a	n/a	FB cue: Point Win	n/a	n/a	S 51
535.3360000000	n/a	n/a	FB type: POINT (win)	n/a	n/a	S101
537.9040000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
538.9420000000	n/a	n/a	Right Button	n/a	n/a	S 20
538.9920000000	n/a	n/a	Response Accurate	n/a	n/a	S201
539.8560000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
541.7240000000	n/a	n/a	FB type: NEG PIC (lose)	n/a	n/a	S108
543.7420000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
544.5300000000	n/a	n/a	Left Button	n/a	n/a	S 10
544.5800000000	n/a	n/a	Response Accurate	n/a	n/a	S201
545.2600000000	n/a	n/a	FB cue: Pic Win	n/a	n/a	S 53
546.9440000000	n/a	n/a	FB type: CHAIR (win)	n/a	n/a	S107
549.1120000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
550.1260000000	n/a	n/a	Left Button	n/a	n/a	S 10
550.1760000000	n/a	n/a	Response Accurate	n/a	n/a	S201
551.1980000000	n/a	n/a	FB cue: Point Win	n/a	n/a	S 51
553.2320000000	n/a	n/a	FB type: POINT (win)	n/a	n/a	S101
555.3000000000	n/a	n/a	CUE: C - win picture	n/a	n/a	S  3
556.2300000000	n/a	n/a	Left Button	n/a	n/a	S 10
556.2800000000	n/a	n/a	Response Accurate	n/a	n/a	S201
557.1180000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
558.9540000000	n/a	n/a	FB type: CHAIR (lose)	n/a	n/a	S106
561.1060000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
562.3060000000	n/a	n/a	Right Button	n/a	n/a	S 20
562.3560000000	n/a	n/a	Response Accurate	n/a	n/a	S201
562.9740000000	n/a	n/a	FB cue: Point Win	n/a	n/a	S 51
564.5920000000	n/a	n/a	FB type: NULL BAR (win)	n/a	n/a	S103
567.0600000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
567.9180000000	n/a	n/a	Right Button	n/a	n/a	S 20
567.9680000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
568.8780000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
570.7960000000	n/a	n/a	FB type: POINT (lose)	n/a	n/a	S104
572.8480000000	n/a	n/a	CUE: C - win picture	n/a	n/a	S  3
573.8260000000	n/a	n/a	Left Button	n/a	n/a	S 10
573.8760000000	n/a	n/a	Response Accurate	n/a	n/a	S201
574.8660000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
576.8500000000	n/a	n/a	FB type: CHAIR (lose)	n/a	n/a	S106
578.8680000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
579.8060000000	n/a	n/a	Left Button	n/a	n/a	S 10
579.8560000000	n/a	n/a	Response Accurate	n/a	n/a	S201
580.5540000000	n/a	n/a	FB cue: Pic Win	n/a	n/a	S 53
582.2540000000	n/a	n/a	FB type: CHAIR (win)	n/a	n/a	S107
584.1900000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
585.0540000000	n/a	n/a	Left Button	n/a	n/a	S 10
585.1040000000	n/a	n/a	Response Accurate	n/a	n/a	S201
586.0580000000	n/a	n/a	FB cue: Point Win	n/a	n/a	S 51
588.0100000000	n/a	n/a	FB type: POINT (win)	n/a	n/a	S101
590.0600000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
590.7820000000	n/a	n/a	Left Button	n/a	n/a	S 10
590.8320000000	n/a	n/a	Response Accurate	n/a	n/a	S201
591.6120000000	n/a	n/a	FB cue: Point Win	n/a	n/a	S 51
593.3960000000	n/a	n/a	FB type: POINT (win)	n/a	n/a	S101
595.6980000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
596.3500000000	n/a	n/a	Left Button	n/a	n/a	S 10
596.4000000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
597.1660000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
598.9340000000	n/a	n/a	FB type: NULL BAR (lose)	n/a	n/a	S102
600.8360000000	n/a	n/a	CUE: C - win picture	n/a	n/a	S  3
601.6300000000	n/a	n/a	Left Button	n/a	n/a	S 10
601.6800000000	n/a	n/a	Response Accurate	n/a	n/a	S201
602.6040000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
604.5380000000	n/a	n/a	FB type: CHAIR (lose)	n/a	n/a	S106
606.5740000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
607.3740000000	n/a	n/a	Left Button	n/a	n/a	S 10
607.4240000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
608.4920000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
610.5600000000	n/a	n/a	FB type: NEG PIC (lose)	n/a	n/a	S108
612.9460000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
614.6660000000	n/a	n/a	Right Button	n/a	n/a	S 20
614.7160000000	n/a	n/a	Response Accurate	n/a	n/a	S201
615.5300000000	n/a	n/a	FB cue: Point Win	n/a	n/a	S 51
617.3480000000	n/a	n/a	FB type: NULL BAR (win)	n/a	n/a	S103
619.8000000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
620.6060000000	n/a	n/a	Left Button	n/a	n/a	S 10
620.6560000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
621.4520000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
623.2540000000	n/a	n/a	FB type: NEG PIC (lose)	n/a	n/a	S108
625.2220000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
626.2620000000	n/a	n/a	Right Button	n/a	n/a	S 20
626.3120000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
627.1720000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
629.0400000000	n/a	n/a	FB type: POINT (lose)	n/a	n/a	S104
631.2260000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
631.8900000000	n/a	n/a	Left Button	n/a	n/a	S 10
631.9400000000	n/a	n/a	Response Accurate	n/a	n/a	S201
632.5760000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
634.2120000000	n/a	n/a	FB type: POINT (lose)	n/a	n/a	S104
636.5640000000	n/a	n/a	CUE: C - win picture	n/a	n/a	S  3
637.2500000000	n/a	n/a	Left Button	n/a	n/a	S 10
637.3000000000	n/a	n/a	Response Accurate	n/a	n/a	S201
637.9140000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
639.5320000000	n/a	n/a	FB type: CHAIR (lose)	n/a	n/a	S106
641.9840000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
642.7140000000	n/a	n/a	Left Button	n/a	n/a	S 10
642.7640000000	n/a	n/a	Response Accurate	n/a	n/a	S201
643.6680000000	n/a	n/a	FB cue: Point Win	n/a	n/a	S 51
645.5700000000	n/a	n/a	FB type: POINT (win)	n/a	n/a	S101
647.6720000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
648.3460000000	n/a	n/a	Left Button	n/a	n/a	S 10
648.3960000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
648.9720000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
650.5580000000	n/a	n/a	FB type: NEG PIC (lose)	n/a	n/a	S108
653.0760000000	n/a	n/a	CUE: C - win picture	n/a	n/a	S  3
653.7900000000	n/a	n/a	Left Button	n/a	n/a	S 10
653.8400000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
654.8780000000	n/a	n/a	FB cue: Pic Win	n/a	n/a	S 53
656.9120000000	n/a	n/a	FB type: PUPPY (win)	n/a	n/a	S105
659.0640000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
659.6620000000	n/a	n/a	Left Button	n/a	n/a	S 10
659.7120000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
660.4980000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
662.2820000000	n/a	n/a	FB type: NEG PIC (lose)	n/a	n/a	S108
664.4340000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
665.4460000000	n/a	n/a	Left Button	n/a	n/a	S 10
665.4960000000	n/a	n/a	Response Accurate	n/a	n/a	S201
666.2520000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
668.0200000000	n/a	n/a	FB type: POINT (lose)	n/a	n/a	S104
670.1560000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
670.8420000000	n/a	n/a	Right Button	n/a	n/a	S 20
670.8920000000	n/a	n/a	Response Inaccurate	n/a	n/a	S200
671.7560000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
673.6420000000	n/a	n/a	FB type: POINT (lose)	n/a	n/a	S104
675.6760000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
676.6140000000	n/a	n/a	Right Button	n/a	n/a	S 20
676.6640000000	n/a	n/a	Response Accurate	n/a	n/a	S201
677.4780000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
679.2960000000	n/a	n/a	FB type: NEG PIC (lose)	n/a	n/a	S108
681.4640000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
682.3340000000	n/a	n/a	Left Button	n/a	n/a	S 10
682.3840000000	n/a	n/a	Response Accurate	n/a	n/a	S201
683.2320000000	n/a	n/a	FB cue: Pic Win	n/a	n/a	S 53
685.0840000000	n/a	n/a	FB type: CHAIR (win)	n/a	n/a	S107
686.9520000000	n/a	n/a	CUE: D - avoid picture loss	n/a	n/a	S  4
687.4140000000	n/a	n/a	Left Button	n/a	n/a	S 10
687.4640000000	n/a	n/a	Response Accurate	n/a	n/a	S201
688.0700000000	n/a	n/a	FB cue: Pic Win	n/a	n/a	S 53
689.6880000000	n/a	n/a	FB type: CHAIR (win)	n/a	n/a	S107
691.8380000000	n/a	n/a	CUE: A - win point	n/a	n/a	S  1
692.5420000000	n/a	n/a	Left Button	n/a	n/a	S 10
692.5920000000	n/a	n/a	Response Accurate	n/a	n/a	S201
693.3240000000	n/a	n/a	FB cue: Point Win	n/a	n/a	S 51
695.0580000000	n/a	n/a	FB type: POINT (win)	n/a	n/a	S101
697.3760000000	n/a	n/a	CUE: C - win picture	n/a	n/a	S  3
698.2580000000	n/a	n/a	Left Button	n/a	n/a	S 10
698.3080000000	n/a	n/a	Response Accurate	n/a	n/a	S201
699.2620000000	n/a	n/a	FB cue: Pic Lose	n/a	n/a	S 54
701.2120000000	n/a	n/a	FB type: CHAIR (lose)	n/a	n/a	S106
703.2320000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
703.9660000000	n/a	n/a	Left Button	n/a	n/a	S 10
704.0160000000	n/a	n/a	Response Accurate	n/a	n/a	S201
704.7480000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
706.4840000000	n/a	n/a	FB type: POINT (lose)	n/a	n/a	S104
708.5180000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
709.7080000000	n/a	n/a	Left Button	n/a	n/a	S 10
709.7600000000	n/a	n/a	Response Accurate	n/a	n/a	S201
710.6040000000	n/a	n/a	FB cue: Point Lose	n/a	n/a	S 52
712.4540000000	n/a	n/a	FB type: POINT (lose)	n/a	n/a	S104
714.2900000000	n/a	n/a	CUE: C - win picture	n/a	n/a	S  3
715.2240000000	n/a	n/a	Right Button	n/a	n/a	S 20
715.2760000000	n/a	n/a	Response Accurate	n/a	n/a	S201
715.8740000000	n/a	n/a	FB cue: Pic Win	n/a	n/a	S 53
717.4760000000	n/a	n/a	FB type: PUPPY (win)	n/a	n/a	S105
719.6260000000	n/a	n/a	CUE: B - avoid point loss	n/a	n/a	S  2
720.4640000000	n/a	n/a	Right Button	n/a	n/a	S 20
720.5140000000	n/a	n/a	Response Accurate	n/a	n/a	S201
